date,year,month,region,region_label,longitude,latitude,sst_anomaly,enso_phase,source
2008-11,2008,11,western_pacific,Western Pacific,145,0,-1.263,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-11,2008,11,central_pacific,Central Pacific,190,0,-1.877,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-11,2008,11,nino_34,Nino 3.4,210,0,-2.012,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-11,2008,11,eastern_pacific,Eastern Pacific,250,0,-1.703,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-12,2008,12,western_pacific,Western Pacific,145,0,-0.712,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-12,2008,12,central_pacific,Central Pacific,190,0,-2.287,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-12,2008,12,nino_34,Nino 3.4,210,0,-2.250,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2008-12,2008,12,eastern_pacific,Eastern Pacific,250,0,-2.191,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-01,2009,1,western_pacific,Western Pacific,145,0,-0.153,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-01,2009,1,central_pacific,Central Pacific,190,0,-1.960,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-01,2009,1,nino_34,Nino 3.4,210,0,-1.948,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-01,2009,1,eastern_pacific,Eastern Pacific,250,0,-1.259,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-02,2009,2,western_pacific,Western Pacific,145,0,0.325,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-02,2009,2,central_pacific,Central Pacific,190,0,-1.474,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-02,2009,2,nino_34,Nino 3.4,210,0,-1.623,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-02,2009,2,eastern_pacific,Eastern Pacific,250,0,-1.273,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-03,2009,3,western_pacific,Western Pacific,145,0,-0.075,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-03,2009,3,central_pacific,Central Pacific,190,0,-1.181,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-03,2009,3,nino_34,Nino 3.4,210,0,-1.353,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-03,2009,3,eastern_pacific,Eastern Pacific,250,0,-0.416,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-04,2009,4,western_pacific,Western Pacific,145,0,-0.332,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-04,2009,4,central_pacific,Central Pacific,190,0,-0.912,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-04,2009,4,nino_34,Nino 3.4,210,0,-0.614,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-04,2009,4,eastern_pacific,Eastern Pacific,250,0,-0.158,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-05,2009,5,western_pacific,Western Pacific,145,0,-0.060,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-05,2009,5,central_pacific,Central Pacific,190,0,-0.462,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-05,2009,5,nino_34,Nino 3.4,210,0,-0.635,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-05,2009,5,eastern_pacific,Eastern Pacific,250,0,0.560,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-06,2009,6,western_pacific,Western Pacific,145,0,0.079,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-06,2009,6,central_pacific,Central Pacific,190,0,-0.509,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-06,2009,6,nino_34,Nino 3.4,210,0,-0.065,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-06,2009,6,eastern_pacific,Eastern Pacific,250,0,0.932,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-07,2009,7,western_pacific,Western Pacific,145,0,0.513,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-07,2009,7,central_pacific,Central Pacific,190,0,-0.182,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-07,2009,7,nino_34,Nino 3.4,210,0,0.526,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-07,2009,7,eastern_pacific,Eastern Pacific,250,0,1.475,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-08,2009,8,western_pacific,Western Pacific,145,0,0.524,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-08,2009,8,central_pacific,Central Pacific,190,0,0.226,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-08,2009,8,nino_34,Nino 3.4,210,0,0.982,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-08,2009,8,eastern_pacific,Eastern Pacific,250,0,2.074,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-09,2009,9,western_pacific,Western Pacific,145,0,0.310,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-09,2009,9,central_pacific,Central Pacific,190,0,0.676,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-09,2009,9,nino_34,Nino 3.4,210,0,1.131,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-09,2009,9,eastern_pacific,Eastern Pacific,250,0,2.912,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-10,2009,10,western_pacific,Western Pacific,145,0,0.514,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-10,2009,10,central_pacific,Central Pacific,190,0,0.624,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-10,2009,10,nino_34,Nino 3.4,210,0,1.281,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-10,2009,10,eastern_pacific,Eastern Pacific,250,0,2.351,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-11,2009,11,western_pacific,Western Pacific,145,0,0.065,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-11,2009,11,central_pacific,Central Pacific,190,0,0.798,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-11,2009,11,nino_34,Nino 3.4,210,0,1.265,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-11,2009,11,eastern_pacific,Eastern Pacific,250,0,2.101,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-12,2009,12,western_pacific,Western Pacific,145,0,0.002,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-12,2009,12,central_pacific,Central Pacific,190,0,1.136,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-12,2009,12,nino_34,Nino 3.4,210,0,1.329,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2009-12,2009,12,eastern_pacific,Eastern Pacific,250,0,1.785,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-01,2010,1,western_pacific,Western Pacific,145,0,0.095,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-01,2010,1,central_pacific,Central Pacific,190,0,1.569,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-01,2010,1,nino_34,Nino 3.4,210,0,1.779,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-01,2010,1,eastern_pacific,Eastern Pacific,250,0,1.685,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-02,2010,2,western_pacific,Western Pacific,145,0,-0.033,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-02,2010,2,central_pacific,Central Pacific,190,0,1.767,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-02,2010,2,nino_34,Nino 3.4,210,0,1.387,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-02,2010,2,eastern_pacific,Eastern Pacific,250,0,1.047,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-03,2010,3,western_pacific,Western Pacific,145,0,0.208,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-03,2010,3,central_pacific,Central Pacific,190,0,1.189,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-03,2010,3,nino_34,Nino 3.4,210,0,0.498,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-03,2010,3,eastern_pacific,Eastern Pacific,250,0,-0.127,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-04,2010,4,western_pacific,Western Pacific,145,0,0.205,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-04,2010,4,central_pacific,Central Pacific,190,0,0.896,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-04,2010,4,nino_34,Nino 3.4,210,0,-0.094,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-04,2010,4,eastern_pacific,Eastern Pacific,250,0,-0.181,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-05,2010,5,western_pacific,Western Pacific,145,0,-0.105,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-05,2010,5,central_pacific,Central Pacific,190,0,0.416,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-05,2010,5,nino_34,Nino 3.4,210,0,0.100,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-05,2010,5,eastern_pacific,Eastern Pacific,250,0,0.108,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-06,2010,6,western_pacific,Western Pacific,145,0,-0.086,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-06,2010,6,central_pacific,Central Pacific,190,0,0.629,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-06,2010,6,nino_34,Nino 3.4,210,0,-0.409,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-06,2010,6,eastern_pacific,Eastern Pacific,250,0,-0.136,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-07,2010,7,western_pacific,Western Pacific,145,0,0.156,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-07,2010,7,central_pacific,Central Pacific,190,0,0.429,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-07,2010,7,nino_34,Nino 3.4,210,0,0.173,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-07,2010,7,eastern_pacific,Eastern Pacific,250,0,-0.996,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-08,2010,8,western_pacific,Western Pacific,145,0,0.151,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-08,2010,8,central_pacific,Central Pacific,190,0,-0.464,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-08,2010,8,nino_34,Nino 3.4,210,0,-0.443,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-08,2010,8,eastern_pacific,Eastern Pacific,250,0,-0.375,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-09,2010,9,western_pacific,Western Pacific,145,0,0.306,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-09,2010,9,central_pacific,Central Pacific,190,0,-0.221,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-09,2010,9,nino_34,Nino 3.4,210,0,-0.246,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-09,2010,9,eastern_pacific,Eastern Pacific,250,0,-1.699,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-10,2010,10,western_pacific,Western Pacific,145,0,0.279,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-10,2010,10,central_pacific,Central Pacific,190,0,-0.501,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-10,2010,10,nino_34,Nino 3.4,210,0,-0.965,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-10,2010,10,eastern_pacific,Eastern Pacific,250,0,-1.766,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-11,2010,11,western_pacific,Western Pacific,145,0,0.444,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-11,2010,11,central_pacific,Central Pacific,190,0,-0.637,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-11,2010,11,nino_34,Nino 3.4,210,0,-0.917,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-11,2010,11,eastern_pacific,Eastern Pacific,250,0,-1.417,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-12,2010,12,western_pacific,Western Pacific,145,0,0.635,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-12,2010,12,central_pacific,Central Pacific,190,0,-0.666,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-12,2010,12,nino_34,Nino 3.4,210,0,-0.939,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2010-12,2010,12,eastern_pacific,Eastern Pacific,250,0,-1.625,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-01,2011,1,western_pacific,Western Pacific,145,0,0.930,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-01,2011,1,central_pacific,Central Pacific,190,0,-0.722,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-01,2011,1,nino_34,Nino 3.4,210,0,-1.071,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-01,2011,1,eastern_pacific,Eastern Pacific,250,0,-1.246,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-02,2011,2,western_pacific,Western Pacific,145,0,0.863,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-02,2011,2,central_pacific,Central Pacific,190,0,-0.595,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-02,2011,2,nino_34,Nino 3.4,210,0,-1.374,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-02,2011,2,eastern_pacific,Eastern Pacific,250,0,-1.152,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-03,2011,3,western_pacific,Western Pacific,145,0,0.595,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-03,2011,3,central_pacific,Central Pacific,190,0,-1.278,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-03,2011,3,nino_34,Nino 3.4,210,0,-1.056,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-03,2011,3,eastern_pacific,Eastern Pacific,250,0,-0.313,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-04,2011,4,western_pacific,Western Pacific,145,0,0.496,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-04,2011,4,central_pacific,Central Pacific,190,0,-1.085,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-04,2011,4,nino_34,Nino 3.4,210,0,-0.733,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-04,2011,4,eastern_pacific,Eastern Pacific,250,0,0.227,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-05,2011,5,western_pacific,Western Pacific,145,0,0.479,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-05,2011,5,central_pacific,Central Pacific,190,0,-0.514,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-05,2011,5,nino_34,Nino 3.4,210,0,-0.501,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-05,2011,5,eastern_pacific,Eastern Pacific,250,0,0.327,La Niña,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-06,2011,6,western_pacific,Western Pacific,145,0,0.742,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-06,2011,6,central_pacific,Central Pacific,190,0,-0.042,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-06,2011,6,nino_34,Nino 3.4,210,0,-0.018,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-06,2011,6,eastern_pacific,Eastern Pacific,250,0,0.495,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-07,2011,7,western_pacific,Western Pacific,145,0,0.615,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-07,2011,7,central_pacific,Central Pacific,190,0,0.133,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-07,2011,7,nino_34,Nino 3.4,210,0,0.488,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-07,2011,7,eastern_pacific,Eastern Pacific,250,0,1.469,Neutral,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-08,2011,8,western_pacific,Western Pacific,145,0,0.742,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-08,2011,8,central_pacific,Central Pacific,190,0,0.501,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-08,2011,8,nino_34,Nino 3.4,210,0,1.158,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-08,2011,8,eastern_pacific,Eastern Pacific,250,0,1.394,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-09,2011,9,western_pacific,Western Pacific,145,0,1.110,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-09,2011,9,central_pacific,Central Pacific,190,0,0.775,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-09,2011,9,nino_34,Nino 3.4,210,0,1.436,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-09,2011,9,eastern_pacific,Eastern Pacific,250,0,1.639,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-10,2011,10,western_pacific,Western Pacific,145,0,1.097,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-10,2011,10,central_pacific,Central Pacific,190,0,0.595,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-10,2011,10,nino_34,Nino 3.4,210,0,1.067,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-10,2011,10,eastern_pacific,Eastern Pacific,250,0,1.724,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-11,2011,11,western_pacific,Western Pacific,145,0,0.776,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-11,2011,11,central_pacific,Central Pacific,190,0,1.244,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-11,2011,11,nino_34,Nino 3.4,210,0,1.742,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-11,2011,11,eastern_pacific,Eastern Pacific,250,0,1.793,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-12,2011,12,western_pacific,Western Pacific,145,0,0.848,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-12,2011,12,central_pacific,Central Pacific,190,0,1.112,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-12,2011,12,nino_34,Nino 3.4,210,0,1.634,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2011-12,2011,12,eastern_pacific,Eastern Pacific,250,0,1.333,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-01,2012,1,western_pacific,Western Pacific,145,0,0.141,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-01,2012,1,central_pacific,Central Pacific,190,0,1.756,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-01,2012,1,nino_34,Nino 3.4,210,0,1.501,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-01,2012,1,eastern_pacific,Eastern Pacific,250,0,0.973,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-02,2012,2,western_pacific,Western Pacific,145,0,-0.101,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-02,2012,2,central_pacific,Central Pacific,190,0,2.140,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-02,2012,2,nino_34,Nino 3.4,210,0,1.583,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-02,2012,2,eastern_pacific,Eastern Pacific,250,0,0.124,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-03,2012,3,western_pacific,Western Pacific,145,0,0.804,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-03,2012,3,central_pacific,Central Pacific,190,0,2.367,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-03,2012,3,nino_34,Nino 3.4,210,0,1.508,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-03,2012,3,eastern_pacific,Eastern Pacific,250,0,1.578,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-04,2012,4,western_pacific,Western Pacific,145,0,1.038,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-04,2012,4,central_pacific,Central Pacific,190,0,2.406,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-04,2012,4,nino_34,Nino 3.4,210,0,2.055,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-04,2012,4,eastern_pacific,Eastern Pacific,250,0,1.869,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-05,2012,5,western_pacific,Western Pacific,145,0,1.110,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-05,2012,5,central_pacific,Central Pacific,190,0,2.333,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-05,2012,5,nino_34,Nino 3.4,210,0,2.313,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-05,2012,5,eastern_pacific,Eastern Pacific,250,0,2.801,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-06,2012,6,western_pacific,Western Pacific,145,0,1.125,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-06,2012,6,central_pacific,Central Pacific,190,0,1.914,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-06,2012,6,nino_34,Nino 3.4,210,0,3.153,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-06,2012,6,eastern_pacific,Eastern Pacific,250,0,3.070,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-07,2012,7,western_pacific,Western Pacific,145,0,0.596,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-07,2012,7,central_pacific,Central Pacific,190,0,2.389,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-07,2012,7,nino_34,Nino 3.4,210,0,3.482,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-07,2012,7,eastern_pacific,Eastern Pacific,250,0,3.530,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-08,2012,8,western_pacific,Western Pacific,145,0,0.212,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-08,2012,8,central_pacific,Central Pacific,190,0,3.206,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-08,2012,8,nino_34,Nino 3.4,210,0,3.312,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-08,2012,8,eastern_pacific,Eastern Pacific,250,0,3.688,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-09,2012,9,western_pacific,Western Pacific,145,0,-0.174,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-09,2012,9,central_pacific,Central Pacific,190,0,3.158,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-09,2012,9,nino_34,Nino 3.4,210,0,2.957,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-09,2012,9,eastern_pacific,Eastern Pacific,250,0,4.031,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-10,2012,10,western_pacific,Western Pacific,145,0,0.053,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-10,2012,10,central_pacific,Central Pacific,190,0,2.959,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-10,2012,10,nino_34,Nino 3.4,210,0,3.029,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-10,2012,10,eastern_pacific,Eastern Pacific,250,0,3.668,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-11,2012,11,western_pacific,Western Pacific,145,0,-0.038,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-11,2012,11,central_pacific,Central Pacific,190,0,3.331,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-11,2012,11,nino_34,Nino 3.4,210,0,3.448,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-11,2012,11,eastern_pacific,Eastern Pacific,250,0,3.558,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-12,2012,12,western_pacific,Western Pacific,145,0,0.157,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-12,2012,12,central_pacific,Central Pacific,190,0,3.332,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-12,2012,12,nino_34,Nino 3.4,210,0,3.601,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2012-12,2012,12,eastern_pacific,Eastern Pacific,250,0,3.758,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-01,2013,1,western_pacific,Western Pacific,145,0,0.119,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-01,2013,1,central_pacific,Central Pacific,190,0,3.340,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-01,2013,1,nino_34,Nino 3.4,210,0,3.790,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-01,2013,1,eastern_pacific,Eastern Pacific,250,0,3.851,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-02,2013,2,western_pacific,Western Pacific,145,0,0.310,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-02,2013,2,central_pacific,Central Pacific,190,0,2.888,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
2013-02,2013,2,nino_34,Nino 3.4,210,0,2.521,El Niño,CMIP6 CESM2 historical Omon/tos nearest equatorial grid point
